Date;Time;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³];FullTime
03-02-2023;07:54:59;Ballast;Open Recirculation Valves;0;0;3,76;3,75;0,01;27,9;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:54
03-02-2023;07:55:05;Ballast;Recirculation;0;13;3,79;3,78;0,01;27,9;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:10;Ballast;Powering Up UV Lamps;0;25;3,78;3,78;0,01;27,9;2;14,491;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:16;Ballast;Powering Up UV Lamps;0;25;3,78;3,77;0,01;27,9;4;13,163;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:21;Ballast;Powering Up UV Lamps;0;25;3,77;3,76;0,01;27,9;4;13,119;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:27;Ballast;Powering Up UV Lamps;0;25;3,77;3,76;0,01;27,9;5;15,602;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:32;Ballast;Powering Up UV Lamps;0;25;3,77;3,76;0,01;27,9;9;21,322;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:38;Ballast;Powering Up UV Lamps;0;25;3,77;3,76;0,01;27,9;36;33,722;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:43;Ballast;Powering Up UV Lamps;0;25;3,77;3,76;0,01;27,8;97;49,331;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:49;Ballast;Stop Ballast Pump;0;21;3,76;3,75;0,01;27,8;134;59,455;70,6;System In Line;System Ok;500;35;03-02-2023 07:55
03-02-2023;07:55:54;Ballast;Stop Ballast Pump;0;1;3,76;3,75;0,01;27,8;163;66,457;70,6;System In Line;System Ok;500;47,5;03-02-2023 07:55
03-02-2023;07:56:00;Ballast;Stop Ballast Pump;0;0;3,76;3,75;0,01;28,1;210;71,172;70,6;System In Line;System Ok;500;81,25;03-02-2023 07:56
03-02-2023;07:56:05;Ballast;Stop Ballast Pump;0;0;3,77;3,76;0,01;28,5;240;71,996;70,6;System In Line;System Ok;500;101,875;03-02-2023 07:56
03-02-2023;07:56:11;Ballast;Recirculation;0;12;3,78;3,77;0,01;29;24;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:16;Ballast;Recirculation;0;24;3,79;3,78;0,01;29,3;2;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:22;Ballast;Recirculation;0;25;3,79;3,78;0,01;29,5;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:27;Ballast;Recirculation;0;25;3,79;3,78;0,01;29,7;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:33;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,7;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:38;Ballast;Recirculation;0;25;3,79;3,79;0,01;29,7;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:44;Ballast;Recirculation;0;25;3,8;3,79;0;29,6;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:49;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,5;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:56:55;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,4;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:56
03-02-2023;07:57:00;Ballast;Recirculation;0;25;3,79;3,79;0,01;29,3;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:06;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,2;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:11;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,2;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:17;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,2;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:22;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,2;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:28;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,1;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:33;Ballast;Recirculation;0;25;3,79;3,79;0,01;29,1;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:39;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,1;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:44;Ballast;Recirculation;0;25;3,8;3,79;0,01;29,1;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:50;Ballast;Recirculation;0;25;3,8;3,79;0,01;29;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:57:55;Ballast;Recirculation;0;25;3,8;3,79;0,01;29;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:57
03-02-2023;07:58:01;Ballast;Recirculation;0;25;3,8;3,79;0,01;29;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:58
03-02-2023;07:58:06;Ballast;Recirculation;0;25;3,8;3,79;0,01;29;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 07:58
03-02-2023;08:01:47;Ballast;Open Recirculation Valves;0;0;3,79;3,78;0,01;29,1;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 08:01
03-02-2023;08:01:53;Ballast;Recirculation;0;12;3,8;3,79;0,01;29,1;1;0;70,6;System In Line;System Ok;500;35;03-02-2023 08:01
03-02-2023;08:01:58;Ballast;Powering Up UV Lamps;0;25;3,8;3,79;0,01;29,1;3;13,23;70,6;System In Line;System Ok;500;35;03-02-2023 08:01
03-02-2023;08:02:04;Ballast;Powering Up UV Lamps;0;25;3,8;3,8;0,01;29,1;5;13,603;70,6;System In Line;System Ok;500;35;03-02-2023 08:02
03-02-2023;08:02:09;Ballast;Powering Up UV Lamps;0;25;3,8;3,8;0,01;29,2;7;17,986;70,6;System In Line;System Ok;500;35;03-02-2023 08:02
03-02-2023;08:02:15;Ballast;Powering Up UV Lamps;0;25;3,8;3,79;0;29,2;16;25,479;70,6;System In Line;System Ok;500;35;03-02-2023 08:02
03-02-2023;08:02:20;Ballast;Powering Up UV Lamps;0;25;3,81;3,8;0;29,2;55;39,283;70,6;System In Line;System Ok;500;35;03-02-2023 08:02
03-02-2023;08:02:26;Ballast;Powering Up UV Lamps;0;25;3,81;3,8;0,01;29,2;97;49,155;70,6;System In Line;System Ok;500;35;03-02-2023 08:02
03-02-2023;08:02:31;Ballast;Powering Up UV Lamps;0;25;3,81;3,8;0,01;29,2;135;61,38;70,6;System In Line;System Ok;500;35;03-02-2023 08:02
03-02-2023;08:02:37;Ballast;Powering Up UV Lamps;0;25;3,82;3,81;0,01;29,4;204;68,302;70,6;System In Line;System Ok;500;70,62501;03-02-2023 08:02
03-02-2023;08:02:42;Ballast;Powering Up UV Lamps;0;25;3,82;3,82;0,01;29,7;246;71,736;70,6;System In Line;System Ok;500;102,5;03-02-2023 08:02
03-02-2023;08:02:48;Ballast;Powering Up UV Lamps;0;25;3,83;3,82;0,01;30,2;255;72,004;70,6;System In Line;System Ok;500;109,375;03-02-2023 08:02
03-02-2023;08:02:53;Ballast;Powering Up UV Lamps;0;25;3,84;3,83;0,01;30,6;250;72,011;70,6;System In Line;System Ok;500;106,875;03-02-2023 08:02
03-02-2023;08:02:59;Ballast;Powering Up UV Lamps;0;25;3,85;3,84;0,01;31,1;247;72;70,6;System In Line;System Ok;500;104,375;03-02-2023 08:02
03-02-2023;08:03:04;Ballast;Powering Up UV Lamps;0;25;3,85;3,85;0,01;31,5;240;72;70,6;System In Line;System Ok;500;101,25;03-02-2023 08:03
03-02-2023;08:03:10;Ballast;Start Ballast Pump;0;25;3,87;3,86;0,01;31,9;236;72;70,6;System In Line;System Ok;500;98,12501;03-02-2023 08:03
03-02-2023;08:03:15;Ballast;Start Ballast Pump;0;25;3,89;3,88;0,01;32,2;229;72,003;70,6;System In Line;System Ok;500;93,75;03-02-2023 08:03
03-02-2023;08:03:21;Ballast;Running Ballast;0;25;3,91;3,91;0,01;32,5;222;71,998;70,6;System In Line;System Ok;500;88,75001;03-02-2023 08:03
03-02-2023;08:03:26;Ballast;Running Ballast;49;7;3,54;3,45;0;32,8;225;72,001;0;System In Line;System Ok;500;90,625;03-02-2023 08:03
03-02-2023;08:03:32;Ballast;Running Ballast;259;0;3,65;3,58;0,03;33;1024;71,995;0,3;System In Line;System Ok;500;483,125;03-02-2023 08:03
03-02-2023;08:03:37;Ballast;Running Ballast;296;0;3,14;3,09;0,08;32,5;826;72,008;0,7;System In Line;System Ok;500;466,25;03-02-2023 08:03
03-02-2023;08:03:43;Ballast;Running Ballast;367;0;3,52;3,46;0,07;30,8;616;71,996;1,2;System In Line;System Ok;500;208,75;03-02-2023 08:03
03-02-2023;08:03:48;Ballast;Running Ballast;314;0;3,34;3,24;0,07;28,6;1514;72,002;1,7;System In Line;System Ok;500;500;03-02-2023 08:03
03-02-2023;08:03:54;Ballast;Running Ballast;392;0;2,8;2,7;0,09;26;1808;70,565;2,2;System In Line;System Ok;500;500;03-02-2023 08:03
03-02-2023;08:03:59;Ballast;Running Ballast;427;0;2,53;2,42;0,11;24;1841;69,122;2,9;System In Line;System Ok;500;500;03-02-2023 08:03
03-02-2023;08:04:05;Ballast;Running Ballast;445;0;2,35;2,21;0,12;22,3;1816;67,682;3,5;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:10;Ballast;Running Ballast;454;0;2,19;2,07;0,12;20,9;1797;66,25;4,3;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:16;Ballast;Running Ballast;475;0;2,01;1,89;0,12;19,9;1771;66,246;4,9;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:21;Ballast;Running Ballast;476;0;2,03;1,9;0,12;19;1740;64,795;5,7;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:27;Ballast;Running Ballast;492;0;1,88;1,75;0,13;18,4;1702;63,368;6,4;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:32;Ballast;Running Ballast;497;0;1,89;1,74;0,13;18;1665;61,921;7,2;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:38;Ballast;Running Ballast;491;0;1,9;1,76;0,14;17,6;1622;60,481;7,9;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:43;Ballast;Running Ballast;489;0;1,88;1,74;0,15;17,3;1582;59,034;8,7;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:49;Ballast;Running Ballast;485;0;1,91;1,75;0,15;17;1543;57,595;9,4;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:04:54;Ballast;Running Ballast;501;0;1,77;1,63;0,15;16,7;1501;56,163;10,2;System In Line;System Ok;500;500;03-02-2023 08:04
03-02-2023;08:05:00;Ballast;Running Ballast;500;0;1,78;1,63;0,14;16,5;1466;54,727;10,9;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:05;Ballast;Running Ballast;496;0;1,76;1,63;0,14;16,3;1424;53,281;11,7;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:11;Ballast;Running Ballast;499;0;1,77;1,64;0,14;16,2;1399;53,279;12,4;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:16;Ballast;Running Ballast;500;0;1,77;1,62;0,15;15,9;1353;51,848;13,3;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:22;Ballast;Running Ballast;499;0;1,79;1,63;0,15;15,8;1309;50,395;14;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:27;Ballast;Running Ballast;498;0;1,78;1,64;0,15;15,6;1264;48,965;14,8;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:33;Ballast;Running Ballast;497;0;1,78;1,64;0,15;15,5;1219;47,519;15,5;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:38;Ballast;Running Ballast;500;0;1,79;1,64;0,14;15,4;1175;46,083;16,3;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:44;Ballast;Running Ballast;498;0;1,77;1,63;0,14;15,3;1132;44,642;17;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:49;Ballast;Running Ballast;497;0;1,79;1,64;0,15;15,2;1090;43,203;17,8;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:05:54;Ballast;Running Ballast;498;0;1,79;1,64;0,15;15,2;1054;41,766;18,5;System In Line;System Ok;500;500;03-02-2023 08:05
03-02-2023;08:06:00;Ballast;Running Ballast;498;0;1,78;1,63;0,16;15,1;1033;41,765;19,3;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:05;Ballast;Running Ballast;498;0;1,79;1,64;0,15;15,1;1032;41,762;20;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:11;Ballast;Running Ballast;496;0;1,79;1,63;0,15;15,1;1032;41,763;20,9;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:16;Ballast;Running Ballast;497;0;1,8;1,65;0,16;15;1032;41,762;21,6;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:22;Ballast;Running Ballast;497;0;1,8;1,64;0,16;15;1033;41,763;22,4;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:27;Ballast;Running Ballast;497;0;1,8;1,63;0,16;14,9;1034;41,763;23,1;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:33;Ballast;Running Ballast;497;0;1,8;1,65;0,16;14,8;1034;41,764;23,9;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:38;Ballast;Running Ballast;498;0;1,8;1,63;0,16;14,8;1034;41,768;24,6;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:44;Ballast;Running Ballast;497;0;1,82;1,65;0,16;14,7;1035;41,757;25,4;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:49;Ballast;Running Ballast;498;0;1,81;1,64;0,16;14,7;1035;41,761;26,1;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:06:55;Ballast;Running Ballast;496;0;1,81;1,64;0,16;14,6;1036;41,76;26,9;System In Line;System Ok;500;500;03-02-2023 08:06
03-02-2023;08:07:00;Ballast;Running Ballast;501;0;1,72;1,55;0,17;14,6;1035;41,759;27,6;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:06;Ballast;Running Ballast;502;0;1,73;1,56;0,17;14,5;1036;41,762;28,5;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:11;Ballast;Running Ballast;503;0;1,74;1,57;0,17;14,5;1036;41,761;29,2;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:17;Ballast;Running Ballast;502;0;1,72;1,56;0,16;14,5;1037;41,762;30;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:22;Ballast;Running Ballast;499;0;1,75;1,58;0,17;14,4;1037;41,757;30,7;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:28;Ballast;Running Ballast;502;0;1,74;1,57;0,17;14,4;1038;41,768;31,5;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:33;Ballast;Running Ballast;502;0;1,76;1,58;0,17;14,4;1038;41,759;32,2;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:39;Ballast;Running Ballast;502;0;1,73;1,56;0,17;14,4;1038;41,763;33,1;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:44;Ballast;Running Ballast;499;0;1,74;1,57;0,17;14,3;1039;41,763;33,8;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:50;Ballast;Running Ballast;501;0;1,73;1,57;0,17;14,3;1040;41,757;34,6;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:07:55;Ballast;Running Ballast;500;0;1,73;1,56;0,17;14,3;1037;41,765;35,3;System In Line;System Ok;500;500;03-02-2023 08:07
03-02-2023;08:08:01;Ballast;Running Ballast;499;0;1,74;1,56;0,18;14,3;1037;41,758;36,1;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:06;Ballast;Running Ballast;500;0;1,75;1,57;0,18;14,3;1038;41,759;36,8;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:12;Ballast;Running Ballast;501;0;1,76;1,56;0,18;14,2;1038;41,768;37,7;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:17;Ballast;Running Ballast;501;0;1,74;1,56;0,18;14,2;1038;41,76;38,4;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:23;Ballast;Running Ballast;499;0;1,77;1,57;0,18;14,2;1038;41,761;39,2;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:28;Ballast;Running Ballast;501;0;1,76;1,55;0,19;14,2;1035;41,757;39,9;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:34;Ballast;Running Ballast;499;0;1,76;1,56;0,2;14,3;1030;41,765;40,7;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:39;Ballast;Running Ballast;497;0;1,77;1,56;0,2;14,3;1026;41,759;41,4;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:45;Ballast;Running Ballast;497;0;1,78;1,56;0,21;14,3;1024;41,763;42,2;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:50;Ballast;Running Ballast;497;0;1,79;1,57;0,22;14,3;1026;41,762;42,9;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:08:56;Ballast;Running Ballast;496;0;1,79;1,54;0,23;14,3;1027;41,766;43,7;System In Line;System Ok;500;500;03-02-2023 08:08
03-02-2023;08:09:01;Ballast;Running Ballast;494;0;1,82;1,56;0,25;14,4;1029;41,763;44,4;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:07;Ballast;Running Ballast;494;0;1,82;1,55;0,26;14,4;1032;41,764;45,3;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:12;Ballast;Running Ballast;494;0;1,82;1,54;0,26;14,4;1032;41,762;45,9;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:18;Ballast;Running Ballast;492;0;1,83;1,55;0,27;14,4;1032;41,758;46,8;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:23;Ballast;Running Ballast;493;0;1,81;1,53;0,28;14,4;1033;41,766;47,5;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:29;Ballast;Running Ballast;492;0;1,85;1,56;0,29;14,4;1033;41,766;48,3;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:34;Ballast;Running Ballast;498;0;1,75;1,44;0,3;14,4;1032;41,764;49;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:40;Ballast;Filter Flushing;502;11;1,63;1,47;0,29;14,4;1010;41,763;49,8;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:45;Ballast;Filter Flushing;520;44;1,51;1,41;0,2;14,4;1030;41,771;50,5;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:51;Ballast;Running Ballast;519;50;1,53;1,45;0,09;14,4;1034;41,764;51,4;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:09:56;Ballast;Running Ballast;519;32;1,55;1,47;0,08;14,4;1036;41,764;52,1;System In Line;System Ok;500;500;03-02-2023 08:09
03-02-2023;08:10:02;Ballast;Running Ballast;510;6;1,7;1,61;0,08;14,4;1037;41,76;53;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:07;Ballast;Running Ballast;504;0;1,71;1,62;0,09;14,4;1037;41,762;53,7;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:13;Ballast;Running Ballast;502;0;1,72;1,63;0,09;14,4;1037;41,761;54,5;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:18;Ballast;Running Ballast;503;0;1,72;1,63;0,09;14,4;1038;41,759;55,2;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:24;Ballast;Running Ballast;503;0;1,71;1,63;0,08;14,4;1039;41,761;56;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:29;Ballast;Running Ballast;502;0;1,72;1,64;0,08;14,4;1039;41,764;56,7;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:35;Ballast;Running Ballast;500;0;1,71;1,64;0,08;14,4;1040;41,762;57,6;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:40;Ballast;Running Ballast;500;0;1,71;1,63;0,08;14,4;1040;41,768;58,3;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:46;Ballast;Running Ballast;502;0;1,73;1,65;0,08;14,4;1041;41,761;59,1;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:51;Ballast;Running Ballast;503;0;1,7;1,62;0,08;14,3;1041;41,774;59,8;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:10:57;Ballast;Running Ballast;500;0;1,71;1,62;0,08;14,3;1041;41,767;60,6;System In Line;System Ok;500;500;03-02-2023 08:10
03-02-2023;08:11:02;Ballast;Running Ballast;502;0;1,73;1,63;0,09;14,3;1041;41,764;61,3;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:08;Ballast;Running Ballast;500;0;1,72;1,63;0,09;14,3;1041;41,765;62,2;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:13;Ballast;Running Ballast;502;0;1,72;1,63;0,09;14,3;1043;41,766;62,9;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:19;Ballast;Running Ballast;502;0;1,73;1,63;0,1;14,3;1043;41,764;63,7;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:24;Ballast;Running Ballast;501;0;1,72;1,63;0,1;14,3;1043;41,762;64,4;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:30;Ballast;Running Ballast;500;0;1,73;1,64;0,09;14,3;1044;41,758;65,2;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:35;Ballast;Running Ballast;502;0;1,73;1,64;0,09;14,3;1045;41,763;65,9;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:41;Ballast;Running Ballast;503;0;1,73;1,63;0,09;14,3;1045;41,76;66,8;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:46;Ballast;Running Ballast;501;0;1,73;1,63;0,1;14,2;1045;41,764;67,5;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:52;Ballast;Running Ballast;501;0;1,72;1,63;0,1;14,2;1046;41,762;68,3;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:11:57;Ballast;Running Ballast;500;0;1,72;1,61;0,09;14,2;1046;41,764;69;System In Line;System Ok;500;500;03-02-2023 08:11
03-02-2023;08:12:03;Ballast;Running Ballast;503;0;1,74;1,64;0,1;14,2;1045;41,769;69,8;System In Line;System Ok;500;500;03-02-2023 08:12
03-02-2023;08:12:30;Ballast;Open Recirculation Valves;1;0;0,16;0,15;0,02;14,6;435;0;70,2;System In Line;System Ok;500;221,875;03-02-2023 08:12
03-02-2023;08:12:35;Ballast;Recirculation;0;0;-0,06;-0,07;0,01;15;9;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:12
03-02-2023;08:12:41;Ballast;Recirculation;0;23;-0,08;-0,1;0,01;15,1;2;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:12
03-02-2023;08:12:46;Ballast;Recirculation;0;25;-0,08;-0,09;0,01;15,1;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:12
03-02-2023;08:12:52;Ballast;Recirculation;0;25;-0,07;-0,08;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:12
03-02-2023;08:12:57;Ballast;Recirculation;0;25;-0,06;-0,07;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:12
03-02-2023;08:13:03;Ballast;Recirculation;0;25;-0,05;-0,06;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:08;Ballast;Recirculation;0;25;-0,04;-0,05;0,01;15,2;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:14;Ballast;Recirculation;0;25;-0,03;-0,04;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:19;Ballast;Recirculation;0;25;-0,02;-0,03;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:25;Ballast;Recirculation;0;25;-0,02;-0,03;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:30;Ballast;Recirculation;0;25;-0,02;-0,03;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:36;Ballast;Recirculation;0;25;-0,01;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:41;Ballast;Recirculation;0;25;-0,01;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:47;Ballast;Recirculation;0;25;0;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:52;Ballast;Recirculation;0;25;0;-0,02;0,01;15,3;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:13:58;Ballast;Recirculation;0;25;0;-0,01;0,02;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:13
03-02-2023;08:14:03;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:14
03-02-2023;08:14:09;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:14
03-02-2023;08:14:14;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:14
03-02-2023;08:14:20;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:14
03-02-2023;08:14:25;Ballast;Recirculation;0;25;0;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:14
03-02-2023;08:14:31;Ballast;Recirculation;0;25;0,01;-0,01;0,01;15,4;1;0;70,2;System In Line;System Ok;500;35;03-02-2023 08:14
